"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"940","2140",27,37,36,32.3,1,3.4,14,84.9,17.4,"WGS84",48.00716,10.3081,"E20","8","U111","8","mineral","GERMANY"
"941","2141",35,33,32,38.8,1,3.9,37.3,231,23.6,"WGS84",47.93524,10.28091,"E20","8","U111","8","mineral","GERMANY"
"942","2142",26,46,28,28.6,0,3,21.2,94.1,13.8,"WGS84",47.82694,10.3871,"E20","8","U111","8","mineral","GERMANY"
"943","2143",31,38,30,29.1,39,3,18.1,115.1,34,"WGS84",47.86301,10.36067,"E20","8","U111","8","mineral","GERMANY"
"944","2144",24,36,41,25.4,1,2.8,12.8,214.5,13.5,"WGS84",47.64743,10.19951,"E20","8","U111","8","mineral","GERMANY"
"945","2145",20,46,34,37.8,105,3.2,0,71.4,25.9,"WGS84",47.64732,10.25273,"E20","8","U111","8","mineral","GERMANY"
"946","2146",19,47,34,35.2,1,3.8,10.6,74.6,22.2,"WGS84",47.61127,10.27913,"E20","8","U111","8","mineral","GERMANY"
"947","2147",30,43,27,90.7,5,8.1,44.5,134.5,47.8,"WGS84",47.70102,10.35951,"E20","8","U111","8","organic","GERMANY"
"948","2148",17,51,32,55,55,5.3,45.6,239.2,28.9,"WGS84",47.77262,10.46669,"E20","8","U111","8","mineral","GERMANY"
"949","2149",25,46,29,37.8,0,4,24.3,93.6,15,"WGS84",47.84473,10.44064,"E20","8","U111","8","mineral","GERMANY"
"950","2150",19,54,27,59.4,128,5.1,35.9,194.7,34,"WGS84",47.84451,10.49403,"C30","8","U111","8","mineral","GERMANY"
"951","2151",27,50,23,42.4,0,4.4,10.3,85.2,26.9,"WGS84",47.59283,10.4119,"E20","8","U111","8","mineral","GERMANY"
"952","2152",14,53,32,42,2,4.1,0,72,22.5,"WGS84",47.66412,10.57214,"E20","8","U111","8","mineral","GERMANY"
"953","2153",28,52,20,55.8,51,5.7,31.6,74.8,28.2,"WGS84",47.62799,10.59834,"E20","8","U111","8","mineral","GERMANY"
"954","2154",27,56,17,55.8,14,5.7,21.8,119.8,31.7,"WGS84",47.68118,10.73207,"E20","8","U111","8","mineral","GERMANY"
"955","2155",22,42,36,30.8,0,3.3,10.9,56.3,10.8,"WGS84",47.71767,10.65265,"E20","8","U111","8","mineral","GERMANY"
"956","2156",29,41,30,37.5,10,3.9,0,85.4,20.8,"WGS84",47.6448,10.78474,"E20","8","U111","8","mineral","GERMANY"
"957","2157",31,50,19,50.8,1,5.2,21.1,115.5,29,"WGS84",47.75198,10.89302,"E20","8","U111","8","mineral","GERMANY"
"958","2158",23,41,36,40.1,0,4.1,47.8,151,20.3,"WGS84",47.84079,11.0281,"E20","8","U111","8","mineral","GERMANY"
"959","2159",17,61,22,53.5,3,5.7,13.5,166.6,32.5,"WGS84",47.84277,10.78779,"E20","8","U111","8","mineral","GERMANY"
"960","2160",28,44,28,69.4,48,6.5,67.5,217,33.1,"WGS84",47.82532,10.70744,"E20","8","U111","8","mineral","GERMANY"
"961","2161",49,33,18,61.6,3,6.3,46.6,388.9,49.7,"WGS84",47.91596,10.6017,"E20","8","U111","8","mineral","GERMANY"
"962","2162",25,61,14,22.1,0,2.3,12.8,182.3,12.9,"WGS84",47.95194,10.60212,"E20","8","U111","8","mineral","GERMANY"
"963","2163",30,34,36,43.3,2,4.4,43.1,319.3,23.3,"WGS84",47.93296,10.76242,"E20","8","U111","8","mineral","GERMANY"
"964","2164",36,49,16,63.2,0,5.4,0,99.7,28.5,"WGS84",47.89527,10.97572,"E20","8","U111","8","mineral","GERMANY"
"965","2165",9,65,26,13.2,0,1.5,67.4,128,11.2,"WGS84",48.10754,11.3288,"B13","8","U111","8","mineral","GERMANY"
"966","2166",34,49,16,121.2,1,12.2,33.5,86.8,62,"WGS84",48.00475,10.7903,"E20","8","U111","8","organic","GERMANY"
"967","2167",16,52,32,44.2,50,4.2,13.4,168.4,36.6,"WGS84",47.74764,11.31968,"B16","8","U111","8","mineral","GERMANY"
"968","2168",31,56,13,68.9,86,6.6,65.1,125.3,40.8,"WGS84",47.79159,11.98775,"E20","8","U111","8","mineral","GERMANY"
"969","2169",28,36,36,33.5,1,3.2,23.7,162.4,24.6,"WGS84",47.8825,11.93779,"B55","8","U111","8","mineral","GERMANY"
"970","2170",19,48,33,38.7,18,3.8,10.3,122.6,31.1,"WGS84",47.92556,11.4846,"E20","8","U111","8","mineral","GERMANY"
"971","2171",33,39,28,54.4,11,5.6,33.1,218.5,34.5,"WGS84",47.87122,11.50974,"E20","8","U111","8","mineral","GERMANY"
"972","2172",26,57,18,45.7,1,4.3,41.1,116.6,13.5,"WGS84",47.79567,11.74769,"E20","8","U111","8","mineral","GERMANY"
"973","2173",4,13,83,8.8,1,0.9,59.2,136.3,5.8,"WGS84",53.47506,14.14386,"B16","8","U111","U150","mineral","GERMANY"
"974","2174",9,28,63,12.1,1,1.4,76.9,385.7,9.1,"WGS84",53.42026,14.16868,"B13","8","U111","8","mineral","GERMANY"
"975","2175",3,7,90,13.5,1,1,22.9,39.4,5,"WGS84",52.03654,7.97419,"B13","8","U111","8","mineral","GERMANY"
"976","2176",62,38,1,113.5,20,9.8,11.3,192.6,63.8,"WGS84",47.60522,11.18291,"E20","8","U111","8","mineral","GERMANY"
"977","2177",20,49,31,37.3,2,3.4,20,193.5,27.9,"WGS84",47.73089,11.21246,"B13","8","U111","8","mineral","GERMANY"
"978","2178",8,56,37,10.1,0,1.1,56.6,125.1,4.2,"WGS84",53.70188,11.16579,"B11","8","U111","8","mineral","GERMANY"
"979","2179",5,24,71,11.8,0,1.1,105.2,118.9,4.8,"WGS84",53.69898,11.43826,"E20","8","U361","8","mineral","GERMANY"
"980","2181",7,11,82,26.9,0,2.3,29.3,67.6,5.4,"WGS84",51.88448,8.6493,"E20","8","U111","8","mineral","GERMANY"
"981","2182",52,23,26,43.4,1,2.9,0,205.9,28.2,"WGS84",51.92168,8.76442,"C10","8","U120","U364","mineral","GERMANY"
"982","2183",11,86,2,10.2,0,1.1,40,144.4,8.3,"WGS84",51.81694,9.11537,"B16","8","U111","8","mineral","GERMANY"
"983","2184",13,80,7,12.6,1,1.4,50.4,143.4,10.5,"WGS84",51.88711,8.91064,"B13","8","U111","8","mineral","GERMANY"
"984","2185",20,70,11,44.2,0,3.3,47.8,63.9,6.4,"WGS84",51.87217,9.3175,"E10","8","U111","U150","mineral","GERMANY"
"985","2186",NA,NA,NA,216.1,0,9,30.1,93.7,14.4,"WGS84",51.77979,8.97133,"C20","8","U120","8","organic","GERMANY"
"986","2187",2,7,91,90.1,1,3.7,30,49.1,6.7,"WGS84",51.83239,8.82487,"C20","8","U120","U350","mineral","GERMANY"
"987","2188",10,48,42,121,0,4.9,22.4,79.2,10.4,"WGS84",51.72591,8.97231,"C20","8","U120","8","organic","GERMANY"
"988","2190",28,56,16,13.7,46,1.5,38.7,158.2,18.6,"WGS84",51.68733,8.71307,"E20","8","U364","8","mineral","GERMANY"
"989","2191",49,45,6,57.3,72,5.2,0,328.6,37.6,"WGS84",51.70626,8.79914,"E10","8","U364","8","mineral","GERMANY"
"990","2192",32,66,2,35.1,2,2.6,0,122.5,21.9,"WGS84",51.74479,9.0877,"C30","8","U120","8","mineral","GERMANY"
"991","2193",44,51,5,87.8,25,6.7,0,356.7,61.4,"WGS84",51.38717,9.38224,"C10","8","U120","U361","organic","GERMANY"
"992","2194",34,64,3,31.4,0,2.2,0,71.7,15.6,"WGS84",51.74654,9.34846,"C30","8","U120","U364","mineral","GERMANY"
"993","2195",23,71,6,31,1,3.1,37.4,104.2,19.7,"WGS84",51.24289,9.29831,"E20","8","U111","8","mineral","GERMANY"
"994","2198",15,65,19,14.8,0,1.5,26.7,160.5,8.5,"WGS84",51.15202,9.15668,"B11","8","U111","8","mineral","GERMANY"
"995","2199",15,71,14,14.2,0,1.4,83.3,545.9,11.5,"WGS84",51.33053,8.95216,"B11","8","U111","8","mineral","GERMANY"
"996","2200",22,69,9,16.9,18,1.9,36.6,206.3,19,"WGS84",51.98158,9.9857,"B32","8","U111","U150","mineral","GERMANY"
"997","2201",17,52,31,19.7,1,2.1,15.5,67,10.4,"WGS84",50.60727,8.60142,"E20","8","U111","8","mineral","GERMANY"
"998","2202",20,68,12,45.5,3,4.4,0,80,30.3,"WGS84",50.74887,8.42714,"E20","8","U111","8","mineral","GERMANY"
"999","2204",28,68,4,20.2,3,2.2,43.9,396.9,23.3,"WGS84",50.41082,8.71984,"B13","8","U111","8","mineral","GERMANY"
"1000","2205",31,63,5,22.1,1,2.1,47,323.5,19,"WGS84",50.42973,8.80375,"B11","8","U111","8","mineral","GERMANY"
"1001","2206",25,72,3,17.9,2,1.9,72.7,20.2,18.1,"WGS84",50.48307,8.74603,"B16","8","U111","8","mineral","GERMANY"
"1002","2208",30,60,10,55.9,2,5.4,26.2,480.8,19.7,"WGS84",50.67232,8.11839,"E20","8","U111","8","mineral","GERMANY"
"1003","2209",23,57,20,23.2,2,2.5,26.3,144,15.7,"WGS84",50.40577,8.32602,"E20","8","U111","8","mineral","GERMANY"
"1004","2210",30,51,19,20.3,58,2.1,85.7,583.2,22.7,"WGS84",51.01053,9.47231,"B14","8","U111","8","mineral","GERMANY"
"1005","2211",19,73,9,14.9,1,1.7,84.6,400.6,13,"WGS84",50.82848,9.16261,"B14","8","U111","8","mineral","GERMANY"
"1006","2212",17,64,18,25.3,0,2.5,13.6,35.3,15.6,"WGS84",50.91701,8.99036,"E20","8","U111","8","mineral","GERMANY"
"1007","2213",21,48,31,17.1,15,1.8,37.7,373.9,14.3,"WGS84",50.90079,9.21817,"B13","8","U111","8","mineral","GERMANY"
"1008","2214",9,24,67,15.1,0,1,10,47.3,5.7,"WGS84",50.86574,9.3608,"C10","8","U120","8","mineral","GERMANY"
"1009","2215",8,30,61,9.4,1,1,70.9,253,6.7,"WGS84",50.8111,9.24705,"B12","8","U111","8","mineral","GERMANY"
"1010","2216",10,29,61,15.6,0,1.7,52.2,182.7,6.3,"WGS84",50.88336,9.30352,"B32","8","U111","8","mineral","GERMANY"
"1011","2217",25,67,8,19.8,19,1.8,55.6,282.2,18.9,"WGS84",51.06405,9.4722,"B11","8","U111","8","mineral","GERMANY"
"1012","2218",3,9,88,11.9,0,1.1,57.5,59.1,2,"WGS84",50.97288,9.24543,"B13","8","U111","8","mineral","GERMANY"
"1013","2219",26,54,20,25.3,6,2.5,87.7,928,21.7,"WGS84",51.06335,9.38608,"B11","8","U111","8","mineral","GERMANY"
"1014","2221",28,48,24,9.1,0,1.1,12.6,358,6.8,"WGS84",51.02762,9.35895,"B13","8","U111","8","mineral","GERMANY"
"1015","2223",21,70,9,12.8,1,1.5,0,74.3,12.4,"WGS84",50.99187,9.41606,"E20","8","U111","8","mineral","GERMANY"
"1016","2224",31,68,2,4.3,2,0.7,18.9,123.4,18.2,"WGS84",50.23389,9.0051,"B11","8","U111","8","mineral","GERMANY"
"1017","2225",23,72,5,17.2,5,1.9,75.8,287.9,17.4,"WGS84",50.19684,8.89366,"B16","8","U111","8","mineral","GERMANY"
"1018","2226",14,25,61,8.7,0,1,44.9,142.5,8.5,"WGS84",50.05494,9.12035,"E30","8","U112","8","mineral","GERMANY"
"1019","2227",40,44,16,35.3,2,3.4,18.8,90.2,29.3,"WGS84",50.32657,9.39626,"E20","8","U111","8","mineral","GERMANY"
"1020","2228",19,38,44,14.1,1,1.6,0,62.8,10.6,"WGS84",50.16305,9.14635,"E20","8","U111","8","mineral","GERMANY"
"1021","2229",21,62,17,36.6,1,2,17,73.3,10.6,"WGS84",51.11397,8.90037,"C30","8","U120","8","mineral","GERMANY"
"1022","2230",13,38,49,19.8,1,1.3,0,95.8,8.2,"WGS84",50.9175,9.04728,"C30","8","U120","8","mineral","GERMANY"
"1023","2231",14,45,41,14.3,0,0.9,0,65.4,6.7,"WGS84",51.00584,8.87444,"C20","8","U120","8","mineral","GERMANY"
"1024","2232",23,46,31,28.9,0,1.9,0,76.5,13.4,"WGS84",51.0977,9.10063,"C20","8","U120","U361","mineral","GERMANY"
"1025","2233",19,26,55,18.7,0,1.2,0,68,7.6,"WGS84",51.00805,9.13087,"C30","8","U120","8","mineral","GERMANY"
"1026","2234",9,31,60,56.7,1,2.2,0,41.5,7.2,"WGS84",50.88154,9.04797,"C30","8","U120","8","mineral","GERMANY"
"1027","2235",12,56,32,10.6,2,1.3,60.9,159.9,10.1,"WGS84",50.84405,8.87835,"B13","8","U111","8","mineral","GERMANY"
"1028","2236",13,50,37,21.2,1,1.3,0,48.1,7.8,"WGS84",51.07688,8.78712,"C20","8","U120","U150","mineral","GERMANY"
"1029","2237",18,55,28,37,0,2.8,11,59.2,9.3,"WGS84",51.07561,8.67297,"C20","8","U120","8","mineral","GERMANY"
"1030","2238",18,45,37,14,4,1.7,99.5,263.8,11.2,"WGS84",51.04032,8.731,"B32","8","U111","8","mineral","GERMANY"
"1031","2239",9,26,65,8.8,5,1.1,72.6,152.5,6.9,"WGS84",50.87853,8.7354,"B32","8","U111","8","mineral","GERMANY"
"1032","2240",21,51,28,24.1,1,2.6,16.5,87.9,9.5,"WGS84",50.98541,8.64705,"E20","8","U111","8","mineral","GERMANY"
"1033","2241",16,49,35,16.5,1,1,0,48.7,7.4,"WGS84",50.9495,8.64807,"C20","8","U120","8","mineral","GERMANY"
"1034","2242",41,22,37,47.5,0,2.6,0,47.9,10.8,"WGS84",51.10799,8.38635,"C10","8","U120","U361","mineral","GERMANY"
"1035","2243",27,55,18,44.3,2,3,14.8,59.5,8.9,"WGS84",51.08918,8.32997,"C10","8","U120","U361","mineral","GERMANY"
"1036","2244",26,61,13,44.8,2,3.9,50.1,134.6,8.4,"WGS84",50.99973,8.36165,"E20","8","U111","8","mineral","GERMANY"
"1037","2245",20,57,24,28.7,1,2.1,142.6,108.2,8.4,"WGS84",50.90682,8.16576,"C10","8","U120","U361","mineral","GERMANY"
"1038","2246",27,47,27,35.3,1,2.5,14.3,68.9,15.5,"WGS84",50.78447,8.39752,"C10","8","U120","8","mineral","GERMANY"
"1039","2247",24,54,22,27.3,1,2.8,29.3,52.5,6.9,"WGS84",50.92347,8.07981,"E20","8","U111","8","mineral","GERMANY"
"1040","2248",27,66,7,14.2,3,1.6,66.4,480.5,17.8,"WGS84",50.06417,8.30889,"B22","8","U111","8","mineral","GERMANY"
"1041","2249",19,35,45,22.6,23,1.8,73.4,68.3,18.3,"WGS84",50.12466,8.86735,"E20","8","U111","8","mineral","GERMANY"
"1042","2250",12,26,62,32.8,0,1.6,34.3,86.9,6.9,"WGS84",51.06492,9.72897,"C30","8","U120","8","mineral","GERMANY"
"1043","2251",7,26,66,24.9,0,1.1,18.1,50.9,7.2,"WGS84",51.01098,9.72927,"C30","8","U120","8","mineral","GERMANY"
"1044","2252",17,58,25,18.9,1,2.2,0,56,9.8,"WGS84",50.93933,9.87196,"E10","8","U111","8","mineral","GERMANY"
"1045","2253",9,23,68,31,1,1.3,52.9,69.4,3,"WGS84",50.9753,9.9003,"C30","8","U120","8","mineral","GERMANY"
"1046","2254",28,57,15,40.4,250,2.6,0,212.7,22.9,"WGS84",50.99331,9.92875,"C10","8","U120","8","mineral","GERMANY"
"1047","2255",25,48,27,45.8,1,3.8,0,104,15.1,"WGS84",51.0471,9.81464,"C10","8","U120","8","mineral","GERMANY"
"1048","2256",14,48,38,10.4,1,1.2,61.6,220,5.6,"WGS84",50.90312,9.72989,"B16","8","U111","8","mineral","GERMANY"
"1049","2257",10,34,56,13.3,2,0.8,42,46.9,5.6,"WGS84",50.8852,9.75839,"C10","8","U120","8","mineral","GERMANY"
"1050","2258",9,32,59,26.2,0,1.2,0,33.9,5.9,"WGS84",50.86685,9.61649,"C30","8","U120","8","mineral","GERMANY"
"1051","2259",9,30,61,14.7,1,1.5,85.6,160,7.4,"WGS84",50.79484,9.56021,"B11","8","U111","8","mineral","GERMANY"
"1052","2260",25,47,28,35.3,0,3.6,41.7,73.2,18.4,"WGS84",50.81301,9.64529,"E20","8","U111","8","mineral","GERMANY"
"1053","2261",9,22,69,21.1,1,1.6,83.2,295.8,8.3,"WGS84",50.92138,10.07113,"C10","E10","U111","8","mineral","GERMANY"
"1054","2262",7,20,72,14.9,0,1.4,27.6,94.5,6.9,"WGS84",50.9034,10.09952,"E20","8","U111","8","mineral","GERMANY"
"1055","2263",34,59,7,29.6,2,2.9,23,195.1,21.8,"WGS84",50.77751,9.8724,"E20","8","U111","8","mineral","GERMANY"
"1056","2264",17,45,38,14.3,0,1.5,69.6,274.6,9.7,"WGS84",50.65147,9.75963,"B18","8","U111","8","mineral","GERMANY"
"1057","2265",10,27,63,16.2,1,1.7,49.7,0,5.9,"WGS84",50.92121,10.21332,"E20","8","U111","8","mineral","GERMANY"
"1058","2266",6,28,65,36,0,1.3,19.4,57.1,17.9,"WGS84",50.90341,10.15638,"C20","8","U120","8","mineral","GERMANY"
"1059","2267",20,45,35,132,0,5,126.8,113.3,12.9,"WGS84",50.86682,10.38351,"C10","8","U120","8","organic","GERMANY"
"1060","2268",31,62,7,41.1,1,1.9,0,73.2,11.5,"WGS84",50.88452,10.46895,"C20","8","U120","8","mineral","GERMANY"
"1061","2269",13,25,62,18.4,1,1.8,32.7,100.9,10.1,"WGS84",50.93875,10.38492,"B18","8","U111","8","mineral","GERMANY"
"1062","2270",27,70,3,17,1,1.9,31.5,139.2,11.8,"WGS84",51.06513,10.15691,"B11","8","U111","8","mineral","GERMANY"
"1063","2271",40,51,9,29,158,3,27.8,566.4,29.6,"WGS84",50.9559,10.5844,"B11","8","U111","8","mineral","GERMANY"
"1064","2272",48,45,7,8.4,81,1.4,14.4,367.9,24.1,"WGS84",51.04607,10.52762,"B11","8","U111","8","mineral","GERMANY"
"1065","2273",17,80,2,16.6,0,1.3,0,109.5,8.3,"WGS84",51.082,10.528,"C10","8","U120","U361","mineral","GERMANY"
"1066","2274",31,66,2,29.9,1,3,39.2,675.4,22,"WGS84",51.06362,10.61341,"E20","8","U111","8","mineral","GERMANY"
"1067","2275",26,67,7,18.7,4,1.9,57.1,566.3,20.7,"WGS84",51.00937,10.66966,"B14","8","U111","8","mineral","GERMANY"
"1068","2276",44,49,7,83.1,152,5.7,0,395.7,53.9,"WGS84",51.08321,10.01425,"C30","8","U120","8","organic","GERMANY"
"1069","2277",33,63,4,17.8,5,2.1,20.2,402,21.7,"WGS84",51.00846,10.81214,"B16","8","U111","8","mineral","GERMANY"
"1070","2278",20,72,8,40.1,26,3,25.5,777.9,31.4,"WGS84",51.06197,10.87014,"E20","8","U400","8","mineral","GERMANY"
"1071","2279",29,61,10,21.1,13,2.2,43.2,156.8,22.4,"WGS84",50.91724,10.9812,"E20","8","U111","8","mineral","GERMANY"
"1072","2280",29,61,9,26.1,19,2.7,19.2,348.2,25.7,"WGS84",50.88082,11.03727,"B11","8","U111","8","mineral","GERMANY"
"1073","2281",40,51,10,42.4,46,3.9,57.7,664.5,32.8,"WGS84",50.91838,10.839,"E20","8","U112","8","mineral","GERMANY"
"1074","2282",62,35,3,47.7,2,4,0,343.1,38.6,"WGS84",50.8824,10.83837,"C10","8","U364","8","mineral","GERMANY"
"1075","2283",42,49,9,34.8,164,3.3,17.1,275.8,35.9,"WGS84",50.88319,10.72472,"E20","8","U111","8","mineral","GERMANY"
"1076","2285",27,52,21,38.7,24,3.8,30.6,130.9,28.2,"WGS84",50.75546,10.97781,"E20","8","U111","8","mineral","GERMANY"
"1077","2286",38,48,15,46.2,229,3.4,56.8,633.2,30.1,"WGS84",50.56038,10.57867,"C10","8","U120","8","mineral","GERMANY"
"1078","2287",15,34,51,28.3,0,2.4,76.8,270.9,11.1,"WGS84",50.41478,10.85818,"E10","8","U400","8","mineral","GERMANY"
"1079","2288",54,39,7,18.8,104,2.6,21.9,435.1,31.6,"WGS84",50.39775,10.71722,"B11","8","U111","8","mineral","GERMANY"
"1080","2289",18,42,40,11.1,0,1.2,0,164,11.1,"WGS84",50.36273,10.54806,"E20","8","U111","8","mineral","GERMANY"
"1081","2290",47,46,7,32,23,3.1,64.1,609.8,29.9,"WGS84",50.23308,11.07917,"B16","8","U111","8","mineral","GERMANY"
"1082","2291",59,36,5,48.5,2,4.8,0,405.3,30.5,"WGS84",50.07178,11.01965,"E20","8","U111","8","mineral","GERMANY"
"1083","2293",44,47,9,21.7,1,2.4,28.8,431.6,20.3,"WGS84",50.41745,10.35173,"B16","8","U111","8","mineral","GERMANY"
"1084","2294",43,40,16,26.3,210,1.8,0,437.2,24.5,"WGS84",50.43503,10.46447,"B71","B73","U111","8","mineral","GERMANY"
"1085","2295",32,54,15,43.2,162,3.9,45.9,484,30.6,"WGS84",50.52514,10.40895,"E20","8","U111","8","mineral","GERMANY"
"1086","2296",33,59,8,32.9,28,3.4,32.2,349.4,34.4,"WGS84",50.47165,10.18326,"B14","8","U111","8","mineral","GERMANY"
"1087","2297",44,48,8,66.2,0,5.9,17.8,186.7,25.9,"WGS84",50.43596,9.95778,"E20","8","U111","8","mineral","GERMANY"
"1088","2300",18,53,29,17.1,2,1.6,41,85.9,16,"WGS84",50.29348,11.95076,"B11","8","U111","8","mineral","GERMANY"
"1089","2301",38,50,12,17.1,344,1.8,33.4,617.1,19.4,"WGS84",50.92743,11.66427,"B16","8","U111","8","mineral","GERMANY"
"1090","2302",16,65,19,19.8,3,2,25.5,105,15.7,"WGS84",50.978,11.92203,"B32","8","U111","8","mineral","GERMANY"
"1091","2304",22,61,16,20.4,457,1.5,21.6,314.6,14.4,"WGS84",51.95454,11.49834,"B13","8","U111","8","mineral","GERMANY"
"1092","2305",14,35,52,13.5,1,1.5,26.3,320.4,10.1,"WGS84",50.87433,11.60551,"B11","8","U111","8","mineral","GERMANY"
"1093","2306",9,37,54,8.9,0,0.4,0,35.1,4.2,"WGS84",50.81952,11.66037,"C20","8","U120","8","mineral","GERMANY"
"1094","2307",12,27,61,16.7,1,1.7,29,395.2,8.8,"WGS84",50.90406,12.00471,"B16","8","U111","8","mineral","GERMANY"
"1095","2308",12,25,62,13,1,0.7,0,41.8,6.1,"WGS84",50.86808,12.00314,"C20","8","U111","8","mineral","GERMANY"
"1096","2309",22,46,32,27.6,3,2.9,80.9,232.1,14.3,"WGS84",50.51148,11.81874,"B11","8","U111","8","mineral","GERMANY"
"1097","2310",42,50,8,39.2,35,3.6,11.8,491,39.3,"WGS84",50.6157,10.12715,"E20","8","U111","8","mineral","GERMANY"
"1098","2311",30,65,6,37.2,24,3.4,26.4,107.8,31.8,"WGS84",50.54321,9.61911,"E20","8","U112","8","mineral","GERMANY"
"1099","2312",13,16,71,18,2,1.8,12.6,82,9.4,"WGS84",50.65066,9.50513,"E20","8","U111","8","mineral","GERMANY"
"1100","2313",41,55,4,57.5,0,5.2,21.3,95.5,18.5,"WGS84",50.47046,9.42251,"E20","8","U111","8","mineral","GERMANY"
"1101","2314",18,42,40,24.6,0,2.4,19.2,247.2,5.4,"WGS84",50.39975,9.76092,"E20","8","U111","8","mineral","GERMANY"
"1102","2315",46,42,12,47.3,1,4,0,191,41.2,"WGS84",50.43559,9.70444,"E10","8","U111","8","mineral","GERMANY"
"1103","2316",13,42,45,9.6,0,1.1,29,143.5,6,"WGS84",50.25615,9.98573,"B14","8","U111","8","mineral","GERMANY"
"1104","2317",12,19,69,17.2,1,1.5,18.2,112.3,8,"WGS84",50.41799,9.98594,"E20","8","U111","8","mineral","GERMANY"
"1105","2318",30,66,4,16.9,6,1.7,27.7,233.2,20.5,"WGS84",50.27366,10.3226,"B11","8","U111","8","mineral","GERMANY"
"1106","2319",21,74,5,10.2,1,1.3,41.6,259.1,12.5,"WGS84",50.07614,10.20952,"B16","8","U111","8","mineral","GERMANY"
"1107","2320",14,57,29,7.5,0,0.6,0,47.8,5.1,"WGS84",51.23772,11.30305,"C30","8","U120","U364","mineral","GERMANY"
"1108","2321",25,63,11,18.8,2,1.9,30.2,191.1,18.4,"WGS84",50.8259,12.28605,"B13","8","U111","8","mineral","GERMANY"
"1109","2322",20,73,7,17.1,0,1.8,52.3,423.4,12,"WGS84",50.84253,12.42917,"B11","8","U111","8","mineral","GERMANY"
"1110","2323",22,74,4,16.3,1,1.6,25.7,143.7,16.4,"WGS84",51.15611,11.95879,"B53","8","U111","U210","mineral","GERMANY"
"1111","2324",23,71,6,12,54,1.2,42.5,292.6,15.9,"WGS84",51.06531,12.07112,"B32","8","U111","8","mineral","GERMANY"
"1112","2325",25,46,29,21.8,151,1.9,11.7,194.2,19.9,"WGS84",51.30828,11.41981,"B11","8","U111","8","mineral","GERMANY"
"1113","2327",21,74,6,14.7,6,1.6,10.4,533.7,16.3,"WGS84",51.52403,11.62733,"B11","8","U111","8","mineral","GERMANY"
"1114","2328",25,62,13,23.3,11,2.1,44.1,315.3,21.6,"WGS84",51.59513,11.48651,"B11","8","U111","8","mineral","GERMANY"
"1115","2329",16,72,12,12.6,1,1.4,65.6,16,8.6,"WGS84",51.72306,11.31632,"B41","8","U111","8","mineral","GERMANY"
"1116","2330",21,67,12,15.2,3,1.6,50.9,193.3,12.2,"WGS84",49.2739,11.5801,"B11","8","U111","8","mineral","GERMANY"
"1117","2331",32,27,41,22,2,2.1,64.5,583.4,22.2,"WGS84",49.16952,11.30248,"B13","8","U111","8","mineral","GERMANY"
"1118","2332",24,12,64,22.3,1,2.1,64.3,139.8,12.3,"WGS84",49.2225,11.38627,"B13","8","U111","8","mineral","GERMANY"
"1119","2333",8,6,85,25.2,1,2.3,27.6,118.6,7.7,"WGS84",49.25776,11.44223,"E20","8","U111","8","mineral","GERMANY"
"1120","2334",25,36,40,13.1,2,1.4,26.8,0,10.1,"WGS84",49.38256,11.52852,"E20","8","U111","8","mineral","GERMANY"
"1121","2335",24,62,15,38,2,3,35.7,356.5,26,"WGS84",50.07634,10.01395,"C10","8","U318","8","mineral","GERMANY"
"1122","2336",21,72,7,14.7,0,1.6,22.8,177,12.8,"WGS84",50.16552,10.40585,"B11","8","U111","8","mineral","GERMANY"
"1123","2337",13,48,39,14.6,2,1.6,23.8,151.1,11.2,"WGS84",50.05772,10.377,"B11","8","U111","8","mineral","GERMANY"
"1124","2338",41,41,18,45.2,43,3.7,35.1,263.4,26.5,"WGS84",50.2551,10.49075,"B31","B51","U112","8","mineral","GERMANY"
"1125","2339",27,21,52,14.2,6,1.5,52.7,471.5,17.1,"WGS84",50.1462,10.68547,"B18","B11","U111","8","mineral","GERMANY"
"1126","2341",16,47,37,24.2,4,2.3,17.9,279.1,14.2,"WGS84",50.16621,9.90201,"B11","8","U111","8","mineral","GERMANY"
"1127","2342",36,57,7,47.9,1,5,0,85.6,28.3,"WGS84",50.3635,9.64869,"E20","8","U111","8","mineral","GERMANY"
"1128","2344",23,66,11,17.7,134,1.8,13.4,410.9,17.9,"WGS84",51.92163,11.23548,"B32","8","U111","8","mineral","GERMANY"
"1129","2345",19,71,9,11,0,1.5,22.7,114.4,11.2,"WGS84",51.56189,11.25464,"B11","8","U111","8","mineral","GERMANY"
"1130","2346",23,52,25,10.8,0,1,0,42.1,7.9,"WGS84",51.580727,11.16856,"C10","8","U120","8","mineral","GERMANY"
"1131","2347",29,57,14,28.8,1,1.8,28.4,444.3,15.5,"WGS84",51.40012,11.25021,"B13","8","U111","U210","mineral","GERMANY"
"1132","2348",22,65,12,14.8,5,1.4,25.7,244.8,16.3,"WGS84",51.4161,11.42313,"B11","8","U111","8","mineral","GERMANY"
"1133","2350",20,64,16,16.5,1,1.6,21.8,279.6,12.9,"WGS84",51.01389,11.92287,"B41","8","U111","8","mineral","GERMANY"
